instance_id,instance_relpath,data_relpath_1
2022_generalized-peacable-queens_peaceable_queens_n25_q4.json,2022/generalized-peacable-queens/peaceable_queens.mzn,2022/generalized-peacable-queens/n25_q4.json
2022_generalized-peacable-queens_peaceable_queens_n8_q3.json,2022/generalized-peacable-queens/peaceable_queens.mzn,2022/generalized-peacable-queens/n8_q3.json
2022_generalized-peacable-queens_peaceable_queens_n9_q5.json,2022/generalized-peacable-queens/peaceable_queens.mzn,2022/generalized-peacable-queens/n9_q5.json
2022_gfd-schedule_gfd-schedule2_n180f7d50m30k18_10124,2022/gfd-schedule/gfd-schedule2.mzn,2022/gfd-schedule/n180f7d50m30k18_10124.dzn
2022_gfd-schedule_gfd-schedule2_n200f5d50m40k6_10124,2022/gfd-schedule/gfd-schedule2.mzn,2022/gfd-schedule/n200f5d50m40k6_10124.dzn
2022_gfd-schedule_gfd-schedule2_n55f2d50m30k3_10124,2022/gfd-schedule/gfd-schedule2.mzn,2022/gfd-schedule/n55f2d50m30k3_10124.dzn
2022_gfd-schedule_gfd-schedule2_n60f7d50m30k10_10124,2022/gfd-schedule/gfd-schedule2.mzn,2022/gfd-schedule/n60f7d50m30k10_10124.dzn
2022_gfd-schedule_gfd-schedule2_n85f3d50m8k20_10124,2022/gfd-schedule/gfd-schedule2.mzn,2022/gfd-schedule/n85f3d50m8k20_10124.dzn
2022_ma-path-finding_mapf_ins_g16_p10_a20,2022/ma-path-finding/mapf.mzn,2022/ma-path-finding/ins_g16_p10_a20.dzn
2022_ma-path-finding_mapf_ins_g16_p10_a30,2022/ma-path-finding/mapf.mzn,2022/ma-path-finding/ins_g16_p10_a30.dzn
2022_ma-path-finding_mapf_ins_g16_p20_a30,2022/ma-path-finding/mapf.mzn,2022/ma-path-finding/ins_g16_p20_a30.dzn
2022_ma-path-finding_mapf_ins_g24_p20_a10,2022/ma-path-finding/mapf.mzn,2022/ma-path-finding/ins_g24_p20_a10.dzn
2022_ma-path-finding_mapf_ins_g32_p20_a10,2022/ma-path-finding/mapf.mzn,2022/ma-path-finding/ins_g32_p20_a10.dzn
2022_nfc_nfc_12_2_11,2022/nfc/nfc.mzn,2022/nfc/12_2_11.dzn
2022_nfc_nfc_18_3_12,2022/nfc/nfc.mzn,2022/nfc/18_3_12.dzn
2022_nfc_nfc_24_4_2,2022/nfc/nfc.mzn,2022/nfc/24_4_2.dzn
2022_nfc_nfc_30_5_12,2022/nfc/nfc.mzn,2022/nfc/30_5_12.dzn
2022_nfc_nfc_30_5_6,2022/nfc/nfc.mzn,2022/nfc/30_5_6.dzn
2022_roster-sickness_bool-model-sickness_large-2-2,2022/roster-sickness/bool-model-sickness.mzn,2022/roster-sickness/large-2-2.dzn
2022_roster-sickness_bool-model-sickness_large-2,2022/roster-sickness/bool-model-sickness.mzn,2022/roster-sickness/large-2.dzn
2022_roster-sickness_bool-model-sickness_large-4-2,2022/roster-sickness/bool-model-sickness.mzn,2022/roster-sickness/large-4-2.dzn
2022_roster-sickness_bool-model-sickness_large-4,2022/roster-sickness/bool-model-sickness.mzn,2022/roster-sickness/large-4.dzn
2022_roster-sickness_bool-model-sickness_small-4,2022/roster-sickness/bool-model-sickness.mzn,2022/roster-sickness/small-4.dzn
2022_rotating-workforce-scheduling_rotating-workforce-scheduling_rws-instance-e-100-s-2,2022/rotating-workforce-scheduling/rotating-workforce-scheduling.mzn,2022/rotating-workforce-scheduling/rws-instance-e-100-s-2.dzn
2022_rotating-workforce-scheduling_rotating-workforce-scheduling_rws-instance-e-25-s-7,2022/rotating-workforce-scheduling/rotating-workforce-scheduling.mzn,2022/rotating-workforce-scheduling/rws-instance-e-25-s-7.dzn
2022_rotating-workforce-scheduling_rotating-workforce-scheduling_rws-instance-e-30-s-9,2022/rotating-workforce-scheduling/rotating-workforce-scheduling.mzn,2022/rotating-workforce-scheduling/rws-instance-e-30-s-9.dzn
2022_rotating-workforce-scheduling_rotating-workforce-scheduling_rws-instance-e-80-s-1,2022/rotating-workforce-scheduling/rotating-workforce-scheduling.mzn,2022/rotating-workforce-scheduling/rws-instance-e-80-s-1.dzn
2022_rotating-workforce-scheduling_rotating-workforce-scheduling_rws-instance-e-90-s-2,2022/rotating-workforce-scheduling/rotating-workforce-scheduling.mzn,2022/rotating-workforce-scheduling/rws-instance-e-90-s-2.dzn
2022_spot5_spot5_1405,2022/spot5/spot5.mzn,2022/spot5/1405.dzn
2022_spot5_spot5_1506,2022/spot5/spot5.mzn,2022/spot5/1506.dzn
2022_spot5_spot5_404,2022/spot5/spot5.mzn,2022/spot5/404.dzn
2022_spot5_spot5_507,2022/spot5/spot5.mzn,2022/spot5/507.dzn
2022_spot5_spot5_509,2022/spot5/spot5.mzn,2022/spot5/509.dzn
2022_stripboard_stripboard_common-emitter-complex,2022/stripboard/stripboard.mzn,2022/stripboard/common-emitter-complex.dzn
2022_stripboard_stripboard_common-emitter-simple,2022/stripboard/stripboard.mzn,2022/stripboard/common-emitter-simple.dzn
2022_stripboard_stripboard_envelope-detector,2022/stripboard/stripboard.mzn,2022/stripboard/envelope-detector.dzn
2022_stripboard_stripboard_nand-gate,2022/stripboard/stripboard.mzn,2022/stripboard/nand-gate.dzn
2022_stripboard_stripboard_opamp-integrator,2022/stripboard/stripboard.mzn,2022/stripboard/opamp-integrator.dzn
2022_sudoku_opt_sudoku_opt_sudoku_p20,2022/sudoku_opt/sudoku_opt.mzn,2022/sudoku_opt/sudoku_p20.dzn
2022_sudoku_opt_sudoku_opt_sudoku_p22,2022/sudoku_opt/sudoku_opt.mzn,2022/sudoku_opt/sudoku_p22.dzn
2022_sudoku_opt_sudoku_opt_sudoku_p23,2022/sudoku_opt/sudoku_opt.mzn,2022/sudoku_opt/sudoku_p23.dzn
2022_sudoku_opt_sudoku_opt_sudoku_p29,2022/sudoku_opt/sudoku_opt.mzn,2022/sudoku_opt/sudoku_p29.dzn
2022_sudoku_opt_sudoku_opt_sudoku_p90,2022/sudoku_opt/sudoku_opt.mzn,2022/sudoku_opt/sudoku_p90.dzn
2022_team-assignment_model_data1_4_6,2022/team-assignment/model.mzn,2022/team-assignment/data1_4_6.dzn
2022_team-assignment_model_data1_6_6,2022/team-assignment/model.mzn,2022/team-assignment/data1_6_6.dzn
2022_team-assignment_model_data2_6_15,2022/team-assignment/model.mzn,2022/team-assignment/data2_6_15.dzn
2022_team-assignment_model_data3_4_31,2022/team-assignment/model.mzn,2022/team-assignment/data3_4_31.dzn
2022_team-assignment_model_data3_5_31,2022/team-assignment/model.mzn,2022/team-assignment/data3_5_31.dzn
2022_tower_tower_100_100_20_100-04,2022/tower/tower.mzn,2022/tower/100_100_20_100-04.dzn
2022_tower_tower_tower_070_070_15_070-09,2022/tower/tower.mzn,2022/tower/tower_070_070_15_070-09.dzn
2022_tower_tower_tower_070_070_15_085-09,2022/tower/tower.mzn,2022/tower/tower_070_070_15_085-09.dzn
2022_tower_tower_tower_300_300_40_200-00,2022/tower/tower.mzn,2022/tower/tower_300_300_40_200-00.dzn
2022_tower_tower_tower_500_500_50_300-01,2022/tower/tower.mzn,2022/tower/tower_500_500_50_300-01.dzn
2022_traveling-tppv_ttppv_circ14cnonbal,2022/traveling-tppv/ttppv.mzn,2022/traveling-tppv/circ14cnonbal.dzn
2022_traveling-tppv_ttppv_circ14enonbal,2022/traveling-tppv/ttppv.mzn,2022/traveling-tppv/circ14enonbal.dzn
2022_traveling-tppv_ttppv_circ20bnonbal,2022/traveling-tppv/ttppv.mzn,2022/traveling-tppv/circ20bnonbal.dzn
2022_traveling-tppv_ttppv_circ20fnonbal,2022/traveling-tppv/ttppv.mzn,2022/traveling-tppv/circ20fnonbal.dzn
2022_traveling-tppv_ttppv_circ20jnonbal,2022/traveling-tppv/ttppv.mzn,2022/traveling-tppv/circ20jnonbal.dzn
2022_triangular_triangular_n10,2022/triangular/triangular.mzn,2022/triangular/n10.dzn
2022_triangular_triangular_n18,2022/triangular/triangular.mzn,2022/triangular/n18.dzn
2022_triangular_triangular_n24,2022/triangular/triangular.mzn,2022/triangular/n24.dzn
2022_triangular_triangular_n30,2022/triangular/triangular.mzn,2022/triangular/n30.dzn
2022_triangular_triangular_n39,2022/triangular/triangular.mzn,2022/triangular/n39.dzn
2022_vaccine_vaccine_v11,2022/vaccine/vaccine.mzn,2022/vaccine/v11.dzn
2022_vaccine_vaccine_v7,2022/vaccine/vaccine.mzn,2022/vaccine/v7.dzn
2022_vaccine_vaccine_v8,2022/vaccine/vaccine.mzn,2022/vaccine/v8.dzn
2022_vaccine_vaccine_v857,2022/vaccine/vaccine.mzn,2022/vaccine/v857.dzn
2022_vaccine_vaccine_v946,2022/vaccine/vaccine.mzn,2022/vaccine/v946.dzn
2022_wordpress_wordpress_Wordpress10_Offers500,2022/wordpress/wordpress.mzn,2022/wordpress/Wordpress10_Offers500.dzn
2022_wordpress_wordpress_Wordpress11_Offers500,2022/wordpress/wordpress.mzn,2022/wordpress/Wordpress11_Offers500.dzn
2022_wordpress_wordpress_Wordpress12_Offers500,2022/wordpress/wordpress.mzn,2022/wordpress/Wordpress12_Offers500.dzn
2022_wordpress_wordpress_Wordpress7_Offers500,2022/wordpress/wordpress.mzn,2022/wordpress/Wordpress7_Offers500.dzn
2022_wordpress_wordpress_Wordpress8_Offers500,2022/wordpress/wordpress.mzn,2022/wordpress/Wordpress8_Offers500.dzn
2022_yumi-static_yumi-static_example_instance_4_GS_SG_yumi_grid_setup_7_7,2022/yumi-static/yumi-static.mzn,2022/yumi-static/example_instance_4_GS_SG_yumi_grid_setup_7_7.dzn
2022_yumi-static_yumi-static_p_10_GGGGG_GGGGG_yumi_grid_setup_5_5,2022/yumi-static/yumi-static.mzn,2022/yumi-static/p_10_GGGGG_GGGGG_yumi_grid_setup_5_5.dzn
2022_yumi-static_yumi-static_p_4_GG_GG_yumi_grid_setup_3_3,2022/yumi-static/yumi-static.mzn,2022/yumi-static/p_4_GG_GG_yumi_grid_setup_3_3.dzn
2022_yumi-static_yumi-static_p_4_GS_SG_yumi_grid_setup_3_3,2022/yumi-static/yumi-static.mzn,2022/yumi-static/p_4_GS_SG_yumi_grid_setup_3_3.dzn
2022_yumi-static_yumi-static_p_8_SSSSS_SSS_yumi_grid_setup_3_4,2022/yumi-static/yumi-static.mzn,2022/yumi-static/p_8_SSSSS_SSS_yumi_grid_setup_3_4.dzn
2023_chessboard_chessboard_chessboard3,2023/chessboard/chessboard.mzn,2023/chessboard/chessboard3.dzn
2023_chessboard_chessboard_chessboard4,2023/chessboard/chessboard.mzn,2023/chessboard/chessboard4.dzn
2023_chessboard_chessboard_chessboard_n12_1.json,2023/chessboard/chessboard.mzn,2023/chessboard/chessboard_n12_1.json
2023_chessboard_chessboard_chessboard_n39_2.json,2023/chessboard/chessboard.mzn,2023/chessboard/chessboard_n39_2.json
2023_chessboard_chessboard_chessboard_n9_1.json,2023/chessboard/chessboard.mzn,2023/chessboard/chessboard_n9_1.json
2023_code-generator_unison_mips_gcc.flow.find_regno_partial,2023/code-generator/unison.mzn,2023/code-generator/mips_gcc.flow.find_regno_partial.dzn
2023_code-generator_unison_mips_gcc.varasm.default_named_section_asm_out_destructor,2023/code-generator/unison.mzn,2023/code-generator/mips_gcc.varasm.default_named_section_asm_out_destructor.dzn
2023_code-generator_unison_mips_mesa.eval.gl_Map1f,2023/code-generator/unison.mzn,2023/code-generator/mips_mesa.eval.gl_Map1f.dzn
2023_code-generator_unison_mips_pegwit.ec_vlong.vlShortLshift,2023/code-generator/unison.mzn,2023/code-generator/mips_pegwit.ec_vlong.vlShortLshift.dzn
2023_code-generator_unison_mips_rasta.mapping.comp_Jboundaries,2023/code-generator/unison.mzn,2023/code-generator/mips_rasta.mapping.comp_Jboundaries.dzn
2023_elitserien_handball_handball10,2023/elitserien/handball.mzn,2023/elitserien/handball10.dzn
2023_elitserien_handball_handball2,2023/elitserien/handball.mzn,2023/elitserien/handball2.dzn
2023_elitserien_handball_handball4,2023/elitserien/handball.mzn,2023/elitserien/handball4.dzn
2023_elitserien_handball_handball8,2023/elitserien/handball.mzn,2023/elitserien/handball8.dzn
2023_elitserien_handball_handball9,2023/elitserien/handball.mzn,2023/elitserien/handball9.dzn
2023_evm-super-compilation_evmopt-generic_BDARUMA_run_code_of_0_block_108_233_1_extended_input,2023/evm-super-compilation/evmopt-generic.mzn,2023/evm-super-compilation/BDARUMA_run_code_of_0_block_108_233_1_extended_input.dzn
2023_evm-super-compilation_evmopt-generic_BDARUMA_run_code_of_0_block_284_170_0_input,2023/evm-super-compilation/evmopt-generic.mzn,2023/evm-super-compilation/BDARUMA_run_code_of_0_block_284_170_0_input.dzn
2023_evm-super-compilation_evmopt-generic_Kongu_run_code_of_0_block_240_0_input,2023/evm-super-compilation/evmopt-generic.mzn,2023/evm-super-compilation/Kongu_run_code_of_0_block_240_0_input.dzn
2023_evm-super-compilation_evmopt-generic_PlaylinkAirdrop_run_code_of_0_block_216_0_input,2023/evm-super-compilation/evmopt-generic.mzn,2023/evm-super-compilation/PlaylinkAirdrop_run_code_of_0_block_216_0_input.dzn
2023_evm-super-compilation_evmopt-generic_isolated_block_6_0_input,2023/evm-super-compilation/evmopt-generic.mzn,2023/evm-super-compilation/isolated_block_6_0_input.dzn
2023_gametes_gametes_gamete_nl20_m30_12983649.json,2023/gametes/gametes.mzn,2023/gametes/gamete_nl20_m30_12983649.json
2023_gametes_gametes_gamete_nl20_m30_778477.json,2023/gametes/gametes.mzn,2023/gametes/gamete_nl20_m30_778477.json
2023_gametes_gametes_gamete_nl20_m40_10408565.json,2023/gametes/gametes.mzn,2023/gametes/gamete_nl20_m40_10408565.json
2023_gametes_gametes_gamete_nl7_m10_134.json,2023/gametes/gametes.mzn,2023/gametes/gamete_nl7_m10_134.json
2023_gametes_gametes_gamete_nl7_m10_181.json,2023/gametes/gametes.mzn,2023/gametes/gamete_nl7_m10_181.json
2023_kidney-exchange_ccmcp_3_20_0.15_3,2023/kidney-exchange/ccmcp.mzn,2023/kidney-exchange/3_20_0.15_3.dzn
2023_kidney-exchange_ccmcp_3_20_0.30_4,2023/kidney-exchange/ccmcp.mzn,2023/kidney-exchange/3_20_0.30_4.dzn
2023_kidney-exchange_ccmcp_3_20_0.40_2,2023/kidney-exchange/ccmcp.mzn,2023/kidney-exchange/3_20_0.40_2.dzn
2023_kidney-exchange_ccmcp_3_25_0.10_2,2023/kidney-exchange/ccmcp.mzn,2023/kidney-exchange/3_25_0.10_2.dzn
2023_kidney-exchange_ccmcp_3_25_0.15_4,2023/kidney-exchange/ccmcp.mzn,2023/kidney-exchange/3_25_0.15_4.dzn
2023_mrcpsp_mrcpsp_j30_25_5,2023/mrcpsp/mrcpsp.mzn,2023/mrcpsp/j30_25_5.dzn
2023_mrcpsp_mrcpsp_j30_29_3,2023/mrcpsp/mrcpsp.mzn,2023/mrcpsp/j30_29_3.dzn
2023_mrcpsp_mrcpsp_j30_33_5,2023/mrcpsp/mrcpsp.mzn,2023/mrcpsp/j30_33_5.dzn
2023_mrcpsp_mrcpsp_j30_41_8,2023/mrcpsp/mrcpsp.mzn,2023/mrcpsp/j30_41_8.dzn
2023_mrcpsp_mrcpsp_j30_54_2,2023/mrcpsp/mrcpsp.mzn,2023/mrcpsp/j30_54_2.dzn
2023_multi-agent-graph-coverage_graph-scan-revised_rnd_n10_p1500_c15_s1,2023/multi-agent-graph-coverage/graph-scan-revised.mzn,2023/multi-agent-graph-coverage/rnd_n10_p1500_c15_s1.dzn
2023_multi-agent-graph-coverage_graph-scan-revised_rnd_n10_p2000_c15_s1,2023/multi-agent-graph-coverage/graph-scan-revised.mzn,2023/multi-agent-graph-coverage/rnd_n10_p2000_c15_s1.dzn
2023_multi-agent-graph-coverage_graph-scan-revised_rnd_n20_p1000_c10_s1,2023/multi-agent-graph-coverage/graph-scan-revised.mzn,2023/multi-agent-graph-coverage/rnd_n20_p1000_c10_s1.dzn
2023_multi-agent-graph-coverage_graph-scan-revised_rnd_n40_p1000_c20_s1,2023/multi-agent-graph-coverage/graph-scan-revised.mzn,2023/multi-agent-graph-coverage/rnd_n40_p1000_c20_s1.dzn
2023_multi-agent-graph-coverage_graph-scan-revised_rnd_n75_p1000_c50_s1,2023/multi-agent-graph-coverage/graph-scan-revised.mzn,2023/multi-agent-graph-coverage/rnd_n75_p1000_c50_s1.dzn
2023_pennies-opt_pennies_n12,2023/pennies-opt/pennies.mzn,2023/pennies-opt/n12.dzn
2023_pennies-opt_pennies_n5,2023/pennies-opt/pennies.mzn,2023/pennies-opt/n5.dzn
2023_pennies-opt_pennies_n7,2023/pennies-opt/pennies.mzn,2023/pennies-opt/n7.dzn
2023_pennies-opt_pennies_n8,2023/pennies-opt/pennies.mzn,2023/pennies-opt/n8.dzn
2023_pennies-opt_pennies_n9,2023/pennies-opt/pennies.mzn,2023/pennies-opt/n9.dzn
2023_roster_roster_model_chicroster_dataset_10,2023/roster/roster_model.mzn,2023/roster/chicroster_dataset_10.dzn
2023_roster_roster_model_chicroster_dataset_12,2023/roster/roster_model.mzn,2023/roster/chicroster_dataset_12.dzn
2023_roster_roster_model_chicroster_dataset_8,2023/roster/roster_model.mzn,2023/roster/chicroster_dataset_8.dzn
2023_roster_roster_model_chicroster_dataset_9,2023/roster/roster_model.mzn,2023/roster/chicroster_dataset_9.dzn
2023_roster_roster_model_chicroster_dataset_large_16,2023/roster/roster_model.mzn,2023/roster/chicroster_dataset_large_16.dzn
2023_roster-shifts-bool_bool-model_large,2023/roster-shifts-bool/bool-model.mzn,2023/roster-shifts-bool/large.dzn
2023_roster-shifts-bool_bool-model_s100_e20_c8.json,2023/roster-shifts-bool/bool-model.mzn,2023/roster-shifts-bool/s100_e20_c8.json
2023_roster-shifts-bool_bool-model_s200_e50_c8.json,2023/roster-shifts-bool/bool-model.mzn,2023/roster-shifts-bool/s200_e50_c8.json
2023_roster-shifts-bool_bool-model_s50_e50_c3.json,2023/roster-shifts-bool/bool-model.mzn,2023/roster-shifts-bool/s50_e50_c3.json
2023_roster-shifts-bool_bool-model_small,2023/roster-shifts-bool/bool-model.mzn,2023/roster-shifts-bool/small.dzn
2023_speck-optimisation_SPECK-Optimisation_easy_1,2023/speck-optimisation/SPECK-Optimisation.mzn,2023/speck-optimisation/easy_1.dzn
2023_speck-optimisation_SPECK-Optimisation_easy_3,2023/speck-optimisation/SPECK-Optimisation.mzn,2023/speck-optimisation/easy_3.dzn
2023_speck-optimisation_SPECK-Optimisation_hard_0,2023/speck-optimisation/SPECK-Optimisation.mzn,2023/speck-optimisation/hard_0.dzn
2023_speck-optimisation_SPECK-Optimisation_medium_6,2023/speck-optimisation/SPECK-Optimisation.mzn,2023/speck-optimisation/medium_6.dzn
2023_speck-optimisation_SPECK-Optimisation_very_hard_5,2023/speck-optimisation/SPECK-Optimisation.mzn,2023/speck-optimisation/very_hard_5.dzn
2023_sudoku_fixed_sudoku_fixed_sudoku_p20,2023/sudoku_fixed/sudoku_fixed.mzn,2023/sudoku_fixed/sudoku_p20.dzn
2023_sudoku_fixed_sudoku_fixed_sudoku_p26,2023/sudoku_fixed/sudoku_fixed.mzn,2023/sudoku_fixed/sudoku_p26.dzn
2023_sudoku_fixed_sudoku_fixed_sudoku_p28,2023/sudoku_fixed/sudoku_fixed.mzn,2023/sudoku_fixed/sudoku_p28.dzn
2023_sudoku_fixed_sudoku_fixed_sudoku_p48,2023/sudoku_fixed/sudoku_fixed.mzn,2023/sudoku_fixed/sudoku_p48.dzn
2023_sudoku_fixed_sudoku_fixed_sudoku_p89,2023/sudoku_fixed/sudoku_fixed.mzn,2023/sudoku_fixed/sudoku_p89.dzn
2023_table-layout_TableLayout_p1000_m10_r200_c15,2023/table-layout/TableLayout.mzn,2023/table-layout/p1000_m10_r200_c15.dzn
2023_table-layout_TableLayout_p1000_m20_r200_c20,2023/table-layout/TableLayout.mzn,2023/table-layout/p1000_m20_r200_c20.dzn
2023_table-layout_TableLayout_p1000_m3_r100_c10,2023/table-layout/TableLayout.mzn,2023/table-layout/p1000_m3_r100_c10.dzn
2023_table-layout_TableLayout_p2000_m10_r500_c20,2023/table-layout/TableLayout.mzn,2023/table-layout/p2000_m10_r500_c20.dzn
2023_table-layout_TableLayout_p2000_m16_r1000_c200,2023/table-layout/TableLayout.mzn,2023/table-layout/p2000_m16_r1000_c200.dzn
2023_test-scheduling_test-scheduling_t100m20r3-14,2023/test-scheduling/test-scheduling.mzn,2023/test-scheduling/t100m20r3-14.dzn
2023_test-scheduling_test-scheduling_t20m10r10-17,2023/test-scheduling/test-scheduling.mzn,2023/test-scheduling/t20m10r10-17.dzn
2023_test-scheduling_test-scheduling_t30m20r3-20,2023/test-scheduling/test-scheduling.mzn,2023/test-scheduling/t30m20r3-20.dzn
2023_test-scheduling_test-scheduling_t500m50r10-8,2023/test-scheduling/test-scheduling.mzn,2023/test-scheduling/t500m50r10-8.dzn
2023_test-scheduling_test-scheduling_t50m20r10-17,2023/test-scheduling/test-scheduling.mzn,2023/test-scheduling/t50m20r10-17.dzn
2023_travelling-thief_ttp_n10_k15_c5000_l10000_u11000_r49,2023/travelling-thief/ttp.mzn,2023/travelling-thief/data/n10_k15_c5000_l10000_u11000_r49.dzn
2023_travelling-thief_ttp_n10_k3_c5000_l10000_u10100_r46,2023/travelling-thief/ttp.mzn,2023/travelling-thief/data/n10_k3_c5000_l10000_u10100_r46.dzn
2023_travelling-thief_ttp_n20_k15_c5000_l100_u200_r32,2023/travelling-thief/ttp.mzn,2023/travelling-thief/data/n20_k15_c5000_l100_u200_r32.dzn
2023_travelling-thief_ttp_n20_k20_c1000_l1000_u2000_r46,2023/travelling-thief/ttp.mzn,2023/travelling-thief/data/n20_k20_c1000_l1000_u2000_r46.dzn
2023_travelling-thief_ttp_n20_k3_c10000_l100_u200_r81,2023/travelling-thief/ttp.mzn,2023/travelling-thief/data/n20_k3_c10000_l100_u200_r81.dzn
2023_unit-commitment_Unit-Commitment_L10-T48G10L10,2023/unit-commitment/Unit-Commitment.mzn,2023/unit-commitment/L10-T48G10L10.dzn
2023_unit-commitment_Unit-Commitment_L12-T48G15L10,2023/unit-commitment/Unit-Commitment.mzn,2023/unit-commitment/L12-T48G15L10.dzn
2023_unit-commitment_Unit-Commitment_L15-T48G30L15,2023/unit-commitment/Unit-Commitment.mzn,2023/unit-commitment/L15-T48G30L15.dzn
2023_unit-commitment_Unit-Commitment_L3-T6G5L5,2023/unit-commitment/Unit-Commitment.mzn,2023/unit-commitment/L3-T6G5L5.dzn
2023_unit-commitment_Unit-Commitment_L7-T12G5L5,2023/unit-commitment/Unit-Commitment.mzn,2023/unit-commitment/L7-T12G5L5.dzn
2023_valve-network_valve-network_horizon12,2023/valve-network/valve-network.mzn,2023/valve-network/horizon12.dzn
2023_valve-network_valve-network_horizon19,2023/valve-network/valve-network.mzn,2023/valve-network/horizon19.dzn
2023_valve-network_valve-network_horizon20,2023/valve-network/valve-network.mzn,2023/valve-network/horizon20.dzn
2023_valve-network_valve-network_horizon28,2023/valve-network/valve-network.mzn,2023/valve-network/horizon28.dzn
2023_valve-network_valve-network_horizon6,2023/valve-network/valve-network.mzn,2023/valve-network/horizon6.dzn
2023_vrplc_vrplc_service_vrplc10_5_20_s3,2023/vrplc/vrplc_service.mzn,2023/vrplc/vrplc10_5_20_s3.dzn
2023_vrplc_vrplc_service_vrplc11_5_15_s4,2023/vrplc/vrplc_service.mzn,2023/vrplc/vrplc11_5_15_s4.dzn
2023_vrplc_vrplc_service_vrplc13_11_20_s4,2023/vrplc/vrplc_service.mzn,2023/vrplc/vrplc13_11_20_s4.dzn
2023_vrplc_vrplc_service_vrplc9_5_10_s2,2023/vrplc/vrplc_service.mzn,2023/vrplc/vrplc9_5_10_s2.dzn
2023_vrplc_vrplc_service_vrplc9_5_15_s2,2023/vrplc/vrplc_service.mzn,2023/vrplc/vrplc9_5_15_s2.dzn
2023_yumi-static_yumi-static_p_4_GG_GG_yumi_grid_setup_7_7,2023/yumi-static/yumi-static.mzn,2023/yumi-static/p_4_GG_GG_yumi_grid_setup_7_7.dzn
2023_yumi-static_yumi-static_p_4_SG_SG_yumi_grid_setup_3_3,2023/yumi-static/yumi-static.mzn,2023/yumi-static/p_4_SG_SG_yumi_grid_setup_3_3.dzn
2023_yumi-static_yumi-static_p_5_GG_GGG_yumi_grid_setup_7_7,2023/yumi-static/yumi-static.mzn,2023/yumi-static/p_5_GG_GGG_yumi_grid_setup_7_7.dzn
2023_yumi-static_yumi-static_p_7_GGG_GGGG_yumi_grid_setup_3_4,2023/yumi-static/yumi-static.mzn,2023/yumi-static/p_7_GGG_GGGG_yumi_grid_setup_3_4.dzn
2023_yumi-static_yumi-static_p_9_GGGG_GGGGG_yumi_grid_setup_3_4,2023/yumi-static/yumi-static.mzn,2023/yumi-static/p_9_GGGG_GGGGG_yumi_grid_setup_3_4.dzn
2024_accap_accap_accap_a10_f80_t50.json,2024/accap/accap.mzn,2024/accap/accap_a10_f80_t50.json
2024_accap_accap_accap_a20_f160_t90.json,2024/accap/accap.mzn,2024/accap/accap_a20_f160_t90.json
2024_accap_accap_accap_a30_f300_t120.json,2024/accap/accap.mzn,2024/accap/accap_a30_f300_t120.json
2024_accap_accap_accap_a3_f20_t10.json,2024/accap/accap.mzn,2024/accap/accap_a3_f20_t10.json
2024_accap_accap_accap_a8_f50_t30.json,2024/accap/accap.mzn,2024/accap/accap_a8_f50_t30.json
2024_aircraft-disassembly_aircraft_B737NG-600-01-Anon.json,2024/aircraft-disassembly/aircraft.mzn,2024/aircraft-disassembly/B737NG-600-01-Anon.json.dzn
2024_aircraft-disassembly_aircraft_B737NG-600-02-Anon.json,2024/aircraft-disassembly/aircraft.mzn,2024/aircraft-disassembly/B737NG-600-02-Anon.json.dzn
2024_aircraft-disassembly_aircraft_B737NG-600-04-Anon.json,2024/aircraft-disassembly/aircraft.mzn,2024/aircraft-disassembly/B737NG-600-04-Anon.json.dzn
2024_aircraft-disassembly_aircraft_B737NG-600-06-Anon.json,2024/aircraft-disassembly/aircraft.mzn,2024/aircraft-disassembly/B737NG-600-06-Anon.json.dzn
2024_aircraft-disassembly_aircraft_B737NG-600-09-Anon.json,2024/aircraft-disassembly/aircraft.mzn,2024/aircraft-disassembly/B737NG-600-09-Anon.json.dzn
2024_cable-tree-wiring_ctw_A022,2024/cable-tree-wiring/ctw.mzn,2024/cable-tree-wiring/A022.dzn
2024_cable-tree-wiring_ctw_A033,2024/cable-tree-wiring/ctw.mzn,2024/cable-tree-wiring/A033.dzn
2024_cable-tree-wiring_ctw_A041,2024/cable-tree-wiring/ctw.mzn,2024/cable-tree-wiring/A041.dzn
2024_cable-tree-wiring_ctw_A046,2024/cable-tree-wiring/ctw.mzn,2024/cable-tree-wiring/A046.dzn
2024_cable-tree-wiring_ctw_R193,2024/cable-tree-wiring/ctw.mzn,2024/cable-tree-wiring/R193.dzn
2024_community-detection_community-detection_Polblogs.s2480.k2,2024/community-detection/community-detection.mzn,2024/community-detection/Polblogs.s2480.k2.dzn
2024_community-detection_community-detection_Zakhary.s12.k3,2024/community-detection/community-detection.mzn,2024/community-detection/Zakhary.s12.k3.dzn
2024_community-detection_community-detection_Zakhary.s12.k4,2024/community-detection/community-detection.mzn,2024/community-detection/Zakhary.s12.k4.dzn
2024_community-detection_community-detection_adjourn.s200.k3,2024/community-detection/community-detection.mzn,2024/community-detection/adjourn.s200.k3.dzn
2024_community-detection_community-detection_mexican.s26.k4,2024/community-detection/community-detection.mzn,2024/community-detection/mexican.s26.k4.dzn
2024_compression_compression_bin_10.json,2024/compression/compression.mzn,2024/compression/bin_10.json
2024_compression_compression_bin_20.json,2024/compression/compression.mzn,2024/compression/bin_20.json
2024_compression_compression_bin_7.json,2024/compression/compression.mzn,2024/compression/bin_7.json
