JobID|JobIDRaw|JobName|State|ExitCode|Elapsed
19856583_104.batch|19868748.batch|batch|COMPLETED|0:0|00:02:21
19856583_104.extern|19868748.extern|extern|COMPLETED|0:0|00:02:21
19856583_105|19868763|xcsp-parse-cop165-order-ge-cumext-20260526-c609ccd4-dirty-q10609-rerun1|COMPLETED|0:0|00:30:05
19856583_105.batch|19868763.batch|batch|COMPLETED|0:0|00:30:05
19856583_105.extern|19868763.extern|extern|COMPLETED|0:0|00:30:05
19856583_106|19868764|xcsp-parse-cop165-order-ge-cumext-20260526-c609ccd4-dirty-q10609-rerun1|COMPLETED|0:0|00:30:05
19856583_106.batch|19868764.batch|batch|COMPLETED|0:0|00:30:05
19856583_106.extern|19868764.extern|extern|COMPLETED|0:0|00:30:05
19856583_107|19868783|xcsp-parse-cop165-order-ge-cumext-20260526-c609ccd4-dirty-q10609-rerun1|COMPLETED|0:0|00:30:04
19856583_107.batch|19868783.batch|batch|COMPLETED|0:0|00:30:04
19856583_107.extern|19868783.extern|extern|COMPLETED|0:0|00:30:04
19856583_108|19868792|xcsp-parse-cop165-order-ge-cumext-20260526-c609ccd4-dirty-q10609-rerun1|COMPLETED|0:0|00:30:11
19856583_108.batch|19868792.batch|batch|COMPLETED|0:0|00:30:11
19856583_108.extern|19868792.extern|extern|COMPLETED|0:0|00:30:11
19856583_109|19868798|xcsp-parse-cop165-order-ge-cumext-20260526-c609ccd4-dirty-q10609-rerun1|COMPLETED|0:0|00:30:08
19856583_109.batch|19868798.batch|batch|COMPLETED|0:0|00:30:08
19856583_109.extern|19868798.extern|extern|COMPLETED|0:0|00:30:08
19856583_110|19868801|xcsp-parse-cop165-order-ge-cumext-20260526-c609ccd4-dirty-q10609-rerun1|COMPLETED|0:0|00:30:04
19856583_110.batch|19868801.batch|batch|COMPLETED|0:0|00:30:04
19856583_110.extern|19868801.extern|extern|COMPLETED|0:0|00:30:04
19856583_111|19868808|xcsp-parse-cop165-order-ge-cumext-20260526-c609ccd4-dirty-q10609-rerun1|COMPLETED|0:0|00:30:05
19856583_111.batch|19868808.batch|batch|COMPLETED|0:0|00:30:05
19856583_111.extern|19868808.extern|extern|COMPLETED|0:0|00:30:05
19856583_112|19868829|xcsp-parse-cop165-order-ge-cumext-20260526-c609ccd4-dirty-q10609-rerun1|COMPLETED|0:0|00:00:04
19856583_112.batch|19868829.batch|batch|COMPLETED|0:0|00:00:04
19856583_112.extern|19868829.extern|extern|COMPLETED|0:0|00:00:04
19856583_113|19868830|xcsp-parse-cop165-order-ge-cumext-20260526-c609ccd4-dirty-q10609-rerun1|COMPLETED|0:0|00:30:04
19856583_113.batch|19868830.batch|batch|COMPLETED|0:0|00:30:04
19856583_113.extern|19868830.extern|extern|COMPLETED|0:0|00:30:04
19856583_114|19868831|xcsp-parse-cop165-order-ge-cumext-20260526-c609ccd4-dirty-q10609-rerun1|COMPLETED|0:0|00:01:07
19856583_114.batch|19868831.batch|batch|COMPLETED|0:0|00:01:07
19856583_114.extern|19868831.extern|extern|COMPLETED|0:0|00:01:07
19856583_115|19868834|xcsp-parse-cop165-order-ge-cumext-20260526-c609ccd4-dirty-q10609-rerun1|COMPLETED|0:0|00:30:04
19856583_115.batch|19868834.batch|batch|COMPLETED|0:0|00:30:04
19856583_115.extern|19868834.extern|extern|COMPLETED|0:0|00:30:04
19856583_116|19868837|xcsp-parse-cop165-order-ge-cumext-20260526-c609ccd4-dirty-q10609-rerun1|COMPLETED|0:0|00:30:03
19856583_116.batch|19868837.batch|batch|COMPLETED|0:0|00:30:03
19856583_116.extern|19868837.extern|extern|COMPLETED|0:0|00:30:03
19856583_117|19868853|xcsp-parse-cop165-order-ge-cumext-20260526-c609ccd4-dirty-q10609-rerun1|COMPLETED|0:0|00:30:08
19856583_117.batch|19868853.batch|batch|COMPLETED|0:0|00:30:08
19856583_117.extern|19868853.extern|extern|COMPLETED|0:0|00:30:08
19856583_118|19868857|xcsp-parse-cop165-order-ge-cumext-20260526-c609ccd4-dirty-q10609-rerun1|COMPLETED|0:0|00:30:07
19856583_118.batch|19868857.batch|batch|COMPLETED|0:0|00:30:07
19856583_118.extern|19868857.extern|extern|COMPLETED|0:0|00:30:07
19856583_119|19868864|xcsp-parse-cop165-order-ge-cumext-20260526-c609ccd4-dirty-q10609-rerun1|COMPLETED|0:0|00:30:05
19856583_119.batch|19868864.batch|batch|COMPLETED|0:0|00:30:05
19856583_119.extern|19868864.extern|extern|COMPLETED|0:0|00:30:05
19856583_120|19868874|xcsp-parse-cop165-order-ge-cumext-20260526-c609ccd4-dirty-q10609-rerun1|COMPLETED|0:0|00:30:07
19856583_120.batch|19868874.batch|batch|COMPLETED|0:0|00:30:07
19856583_120.extern|19868874.extern|extern|COMPLETED|0:0|00:30:07
19856583_121|19868892|xcsp-parse-cop165-order-ge-cumext-20260526-c609ccd4-dirty-q10609-rerun1|COMPLETED|0:0|00:30:07
19856583_121.batch|19868892.batch|batch|COMPLETED|0:0|00:30:07
19856583_121.extern|19868892.extern|extern|COMPLETED|0:0|00:30:07
19856583_122|19868920|xcsp-parse-cop165-order-ge-cumext-20260526-c609ccd4-dirty-q10609-rerun1|COMPLETED|0:0|00:30:05
19856583_122.batch|19868920.batch|batch|COMPLETED|0:0|00:30:05
19856583_122.extern|19868920.extern|extern|COMPLETED|0:0|00:30:05
19856583_123|19868927|xcsp-parse-cop165-order-ge-cumext-20260526-c609ccd4-dirty-q10609-rerun1|COMPLETED|0:0|00:30:05
19856583_123.batch|19868927.batch|batch|COMPLETED|0:0|00:30:05
19856583_123.extern|19868927.extern|extern|COMPLETED|0:0|00:30:05
19856583_124|19868929|xcsp-parse-cop165-order-ge-cumext-20260526-c609ccd4-dirty-q10609-rerun1|COMPLETED|0:0|00:30:12
19856583_124.batch|19868929.batch|batch|COMPLETED|0:0|00:30:12
19856583_124.extern|19868929.extern|extern|COMPLETED|0:0|00:30:12
19856583_125|19868930|xcsp-parse-cop165-order-ge-cumext-20260526-c609ccd4-dirty-q10609-rerun1|COMPLETED|0:0|00:00:04
19856583_125.batch|19868930.batch|batch|COMPLETED|0:0|00:00:04
19856583_125.extern|19868930.extern|extern|COMPLETED|0:0|00:00:04
19856583_126|19868936|xcsp-parse-cop165-order-ge-cumext-20260526-c609ccd4-dirty-q10609-rerun1|COMPLETED|0:0|00:30:08
19856583_126.batch|19868936.batch|batch|COMPLETED|0:0|00:30:08
19856583_126.extern|19868936.extern|extern|COMPLETED|0:0|00:30:08
19856583_127|19868953|xcsp-parse-cop165-order-ge-cumext-20260526-c609ccd4-dirty-q10609-rerun1|OUT_OF_MEMORY|0:125|00:07:10
19856583_127.batch|19868953.batch|batch|OUT_OF_MEMORY|0:125|00:07:10
19856583_127.extern|19868953.extern|extern|OUT_OF_MEMORY|0:125|00:07:10
19856583_128|19868966|xcsp-parse-cop165-order-ge-cumext-20260526-c609ccd4-dirty-q10609-rerun1|COMPLETED|0:0|00:30:08
19856583_128.batch|19868966.batch|batch|COMPLETED|0:0|00:30:08
19856583_128.extern|19868966.extern|extern|COMPLETED|0:0|00:30:08
19856583_129|19868993|xcsp-parse-cop165-order-ge-cumext-20260526-c609ccd4-dirty-q10609-rerun1|COMPLETED|0:0|00:30:05
19856583_129.batch|19868993.batch|batch|COMPLETED|0:0|00:30:05
19856583_129.extern|19868993.extern|extern|COMPLETED|0:0|00:30:05
19856583_130|19869002|xcsp-parse-cop165-order-ge-cumext-20260526-c609ccd4-dirty-q10609-rerun1|COMPLETED|0:0|00:30:05
19856583_130.batch|19869002.batch|batch|COMPLETED|0:0|00:30:05
19856583_130.extern|19869002.extern|extern|COMPLETED|0:0|00:30:05
19856583_131|19869010|xcsp-parse-cop165-order-ge-cumext-20260526-c609ccd4-dirty-q10609-rerun1|COMPLETED|0:0|00:30:05
19856583_131.batch|19869010.batch|batch|COMPLETED|0:0|00:30:05
19856583_131.extern|19869010.extern|extern|COMPLETED|0:0|00:30:05
19856583_132|19869034|xcsp-parse-cop165-order-ge-cumext-20260526-c609ccd4-dirty-q10609-rerun1|OUT_OF_MEMORY|0:125|00:07:23
19856583_132.batch|19869034.batch|batch|OUT_OF_MEMORY|0:125|00:07:23
19856583_132.extern|19869034.extern|extern|OUT_OF_MEMORY|0:125|00:07:23
19856583_133|19869071|xcsp-parse-cop165-order-ge-cumext-20260526-c609ccd4-dirty-q10609-rerun1|OUT_OF_MEMORY|0:125|00:08:04
19856583_133.batch|19869071.batch|batch|OUT_OF_MEMORY|0:125|00:08:04
19856583_133.extern|19869071.extern|extern|OUT_OF_MEMORY|0:125|00:08:04
19856583_134|19869082|xcsp-parse-cop165-order-ge-cumext-20260526-c609ccd4-dirty-q10609-rerun1|COMPLETED|0:0|00:30:04
19856583_134.batch|19869082.batch|batch|COMPLETED|0:0|00:30:04
19856583_134.extern|19869082.extern|extern|COMPLETED|0:0|00:30:04
19856583_135|19869094|xcsp-parse-cop165-order-ge-cumext-20260526-c609ccd4-dirty-q10609-rerun1|COMPLETED|0:0|00:30:04
19856583_135.batch|19869094.batch|batch|COMPLETED|0:0|00:30:04
19856583_135.extern|19869094.extern|extern|COMPLETED|0:0|00:30:04
19856583_136|19869102|xcsp-parse-cop165-order-ge-cumext-20260526-c609ccd4-dirty-q10609-rerun1|OUT_OF_MEMORY|0:125|00:07:17
19856583_136.batch|19869102.batch|batch|OUT_OF_MEMORY|0:125|00:07:17
19856583_136.extern|19869102.extern|extern|OUT_OF_MEMORY|0:125|00:07:17
19856583_137|19869176|xcsp-parse-cop165-order-ge-cumext-20260526-c609ccd4-dirty-q10609-rerun1|COMPLETED|0:0|00:30:06
19856583_137.batch|19869176.batch|batch|COMPLETED|0:0|00:30:06
19856583_137.extern|19869176.extern|extern|COMPLETED|0:0|00:30:06
19856583_138|19869194|xcsp-parse-cop165-order-ge-cumext-20260526-c609ccd4-dirty-q10609-rerun1|COMPLETED|0:0|00:30:05
19856583_138.batch|19869194.batch|batch|COMPLETED|0:0|00:30:05
19856583_138.extern|19869194.extern|extern|COMPLETED|0:0|00:30:05
19856583_139|19869238|xcsp-parse-cop165-order-ge-cumext-20260526-c609ccd4-dirty-q10609-rerun1|COMPLETED|0:0|00:30:04
19856583_139.batch|19869238.batch|batch|COMPLETED|0:0|00:30:04
19856583_139.extern|19869238.extern|extern|COMPLETED|0:0|00:30:04
19856583_140|19869289|xcsp-parse-cop165-order-ge-cumext-20260526-c609ccd4-dirty-q10609-rerun1|COMPLETED|0:0|00:30:05
19856583_140.batch|19869289.batch|batch|COMPLETED|0:0|00:30:05
19856583_140.extern|19869289.extern|extern|COMPLETED|0:0|00:30:05
19856583_141|19869295|xcsp-parse-cop165-order-ge-cumext-20260526-c609ccd4-dirty-q10609-rerun1|COMPLETED|0:0|00:30:06
19856583_141.batch|19869295.batch|batch|COMPLETED|0:0|00:30:06
19856583_141.extern|19869295.extern|extern|COMPLETED|0:0|00:30:06
19856583_142|19869306|xcsp-parse-cop165-order-ge-cumext-20260526-c609ccd4-dirty-q10609-rerun1|COMPLETED|0:0|00:30:04
19856583_142.batch|19869306.batch|batch|COMPLETED|0:0|00:30:04
19856583_142.extern|19869306.extern|extern|COMPLETED|0:0|00:30:04
19856583_143|19869344|xcsp-parse-cop165-order-ge-cumext-20260526-c609ccd4-dirty-q10609-rerun1|COMPLETED|0:0|00:30:05
19856583_143.batch|19869344.batch|batch|COMPLETED|0:0|00:30:05
19856583_143.extern|19869344.extern|extern|COMPLETED|0:0|00:30:05
19856583_144|19869366|xcsp-parse-cop165-order-ge-cumext-20260526-c609ccd4-dirty-q10609-rerun1|COMPLETED|0:0|00:30:04
19856583_144.batch|19869366.batch|batch|COMPLETED|0:0|00:30:04
19856583_144.extern|19869366.extern|extern|COMPLETED|0:0|00:30:04
19856583_145|19869367|xcsp-parse-cop165-order-ge-cumext-20260526-c609ccd4-dirty-q10609-rerun1|COMPLETED|0:0|00:30:04
19856583_145.batch|19869367.batch|batch|COMPLETED|0:0|00:30:04
19856583_145.extern|19869367.extern|extern|COMPLETED|0:0|00:30:04
19856583_146|19869408|xcsp-parse-cop165-order-ge-cumext-20260526-c609ccd4-dirty-q10609-rerun1|COMPLETED|0:0|00:30:05
19856583_146.batch|19869408.batch|batch|COMPLETED|0:0|00:30:05
19856583_146.extern|19869408.extern|extern|COMPLETED|0:0|00:30:05
19856583_147|19869426|xcsp-parse-cop165-order-ge-cumext-20260526-c609ccd4-dirty-q10609-rerun1|COMPLETED|0:0|00:30:05
19856583_147.batch|19869426.batch|batch|COMPLETED|0:0|00:30:05
19856583_147.extern|19869426.extern|extern|COMPLETED|0:0|00:30:05
19856583_148|19869427|xcsp-parse-cop165-order-ge-cumext-20260526-c609ccd4-dirty-q10609-rerun1|COMPLETED|0:0|00:00:04
19856583_148.batch|19869427.batch|batch|COMPLETED|0:0|00:00:04
19856583_148.extern|19869427.extern|extern|COMPLETED|0:0|00:00:04
19856583_149|19869436|xcsp-parse-cop165-order-ge-cumext-20260526-c609ccd4-dirty-q10609-rerun1|OUT_OF_MEMORY|0:125|00:07:47
19856583_149.batch|19869436.batch|batch|OUT_OF_MEMORY|0:125|00:07:47
19856583_149.extern|19869436.extern|extern|OUT_OF_MEMORY|0:125|00:07:47
19856583_150|19869440|xcsp-parse-cop165-order-ge-cumext-20260526-c609ccd4-dirty-q10609-rerun1|OUT_OF_MEMORY|0:125|00:08:06
19856583_150.batch|19869440.batch|batch|OUT_OF_MEMORY|0:125|00:08:06
19856583_150.extern|19869440.extern|extern|OUT_OF_MEMORY|0:125|00:08:06
19856583_151|19869450|xcsp-parse-cop165-order-ge-cumext-20260526-c609ccd4-dirty-q10609-rerun1|COMPLETED|0:0|00:30:04
19856583_151.batch|19869450.batch|batch|COMPLETED|0:0|00:30:04
19856583_151.extern|19869450.extern|extern|COMPLETED|0:0|00:30:04
19856583_152|19869505|xcsp-parse-cop165-order-ge-cumext-20260526-c609ccd4-dirty-q10609-rerun1|COMPLETED|0:0|00:30:05
19856583_152.batch|19869505.batch|batch|COMPLETED|0:0|00:30:05
19856583_152.extern|19869505.extern|extern|COMPLETED|0:0|00:30:05
19856583_153|19869523|xcsp-parse-cop165-order-ge-cumext-20260526-c609ccd4-dirty-q10609-rerun1|COMPLETED|0:0|00:30:05
19856583_153.batch|19869523.batch|batch|COMPLETED|0:0|00:30:05
19856583_153.extern|19869523.extern|extern|COMPLETED|0:0|00:30:05
19856583_154|19869545|xcsp-parse-cop165-order-ge-cumext-20260526-c609ccd4-dirty-q10609-rerun1|OUT_OF_MEMORY|0:125|00:07:31
19856583_154.batch|19869545.batch|batch|OUT_OF_MEMORY|0:125|00:07:31
19856583_154.extern|19869545.extern|extern|OUT_OF_MEMORY|0:125|00:07:31
19856583_155|19869556|xcsp-parse-cop165-order-ge-cumext-20260526-c609ccd4-dirty-q10609-rerun1|COMPLETED|0:0|00:00:06
19856583_155.batch|19869556.batch|batch|COMPLETED|0:0|00:00:06
19856583_155.extern|19869556.extern|extern|COMPLETED|0:0|00:00:06
19856583_156|19869559|xcsp-parse-cop165-order-ge-cumext-20260526-c609ccd4-dirty-q10609-rerun1|OUT_OF_MEMORY|0:125|00:07:04
19856583_156.batch|19869559.batch|batch|OUT_OF_MEMORY|0:125|00:07:04
19856583_156.extern|19869559.extern|extern|OUT_OF_MEMORY|0:125|00:07:04
19856583_157|19869573|xcsp-parse-cop165-order-ge-cumext-20260526-c609ccd4-dirty-q10609-rerun1|OUT_OF_MEMORY|0:125|00:09:31
19856583_157.batch|19869573.batch|batch|OUT_OF_MEMORY|0:125|00:09:31
19856583_157.extern|19869573.extern|extern|OUT_OF_MEMORY|0:125|00:09:31
19856583_158|19869575|xcsp-parse-cop165-order-ge-cumext-20260526-c609ccd4-dirty-q10609-rerun1|COMPLETED|0:0|00:00:04
19856583_158.batch|19869575.batch|batch|COMPLETED|0:0|00:00:04
19856583_158.extern|19869575.extern|extern|COMPLETED|0:0|00:00:04
19856583_159|19869577|xcsp-parse-cop165-order-ge-cumext-20260526-c609ccd4-dirty-q10609-rerun1|COMPLETED|0:0|00:30:05
19856583_159.batch|19869577.batch|batch|COMPLETED|0:0|00:30:05
19856583_159.extern|19869577.extern|extern|COMPLETED|0:0|00:30:05
19856583_160|19869588|xcsp-parse-cop165-order-ge-cumext-20260526-c609ccd4-dirty-q10609-rerun1|COMPLETED|0:0|00:30:04
19856583_160.batch|19869588.batch|batch|COMPLETED|0:0|00:30:04
19856583_160.extern|19869588.extern|extern|COMPLETED|0:0|00:30:04
19856583_161|19869626|xcsp-parse-cop165-order-ge-cumext-20260526-c609ccd4-dirty-q10609-rerun1|COMPLETED|0:0|00:30:06
19856583_161.batch|19869626.batch|batch|COMPLETED|0:0|00:30:06
19856583_161.extern|19869626.extern|extern|COMPLETED|0:0|00:30:06
19856583_162|19869645|xcsp-parse-cop165-order-ge-cumext-20260526-c609ccd4-dirty-q10609-rerun1|COMPLETED|0:0|00:30:06
19856583_162.batch|19869645.batch|batch|COMPLETED|0:0|00:30:06
19856583_162.extern|19869645.extern|extern|COMPLETED|0:0|00:30:06
19856583_163|19869650|xcsp-parse-cop165-order-ge-cumext-20260526-c609ccd4-dirty-q10609-rerun1|COMPLETED|0:0|00:30:07
19856583_163.batch|19869650.batch|batch|COMPLETED|0:0|00:30:07
19856583_163.extern|19869650.extern|extern|COMPLETED|0:0|00:30:07
19856583_164|19869658|xcsp-parse-cop165-order-ge-cumext-20260526-c609ccd4-dirty-q10609-rerun1|COMPLETED|0:0|00:00:04
19856583_164.batch|19869658.batch|batch|COMPLETED|0:0|00:00:04
19856583_164.extern|19869658.extern|extern|COMPLETED|0:0|00:00:04
19856583_165|19856583|xcsp-parse-cop165-order-ge-cumext-20260526-c609ccd4-dirty-q10609-rerun1|COMPLETED|0:0|00:30:05
19856583_165.batch|19856583.batch|batch|COMPLETED|0:0|00:30:05
19856583_165.extern|19856583.extern|extern|COMPLETED|0:0|00:30:05
19856905_1|19869667|xcsp-parse-cop165-log-scop-time-rd-20260526-c609ccd4-dirty-q10609-rerun1|COMPLETED|0:0|00:30:07
19856905_1.batch|19869667.batch|batch|COMPLETED|0:0|00:30:07
19856905_1.extern|19869667.extern|extern|COMPLETED|0:0|00:30:07
19856905_2|19869668|xcsp-parse-cop165-log-scop-time-rd-20260526-c609ccd4-dirty-q10609-rerun1|COMPLETED|0:0|00:00:10
19856905_2.batch|19869668.batch|batch|COMPLETED|0:0|00:00:10
19856905_2.extern|19869668.extern|extern|COMPLETED|0:0|00:00:12
19856905_3|19869672|xcsp-parse-cop165-log-scop-time-rd-20260526-c609ccd4-dirty-q10609-rerun1|COMPLETED|0:0|00:00:04
19856905_3.batch|19869672.batch|batch|COMPLETED|0:0|00:00:04
19856905_3.extern|19869672.extern|extern|COMPLETED|0:0|00:00:04
19856905_4|19869674|xcsp-parse-cop165-log-scop-time-rd-20260526-c609ccd4-dirty-q10609-rerun1|COMPLETED|0:0|00:30:08
19856905_4.batch|19869674.batch|batch|COMPLETED|0:0|00:30:08
19856905_4.extern|19869674.extern|extern|COMPLETED|0:0|00:30:08
19856905_5|19869675|xcsp-parse-cop165-log-scop-time-rd-20260526-c609ccd4-dirty-q10609-rerun1|COMPLETED|0:0|00:30:04
19856905_5.batch|19869675.batch|batch|COMPLETED|0:0|00:30:04
19856905_5.extern|19869675.extern|extern|COMPLETED|0:0|00:30:04
19856905_6|19869719|xcsp-parse-cop165-log-scop-time-rd-20260526-c609ccd4-dirty-q10609-rerun1|COMPLETED|0:0|00:01:39
19856905_6.batch|19869719.batch|batch|COMPLETED|0:0|00:01:39
19856905_6.extern|19869719.extern|extern|COMPLETED|0:0|00:01:39
19856905_7|19869721|xcsp-parse-cop165-log-scop-time-rd-20260526-c609ccd4-dirty-q10609-rerun1|COMPLETED|0:0|00:05:44
19856905_7.batch|19869721.batch|batch|COMPLETED|0:0|00:05:44
19856905_7.extern|19869721.extern|extern|COMPLETED|0:0|00:05:44
19856905_8|19869724|xcsp-parse-cop165-log-scop-time-rd-20260526-c609ccd4-dirty-q10609-rerun1|COMPLETED|0:0|00:05:28
19856905_8.batch|19869724.batch|batch|COMPLETED|0:0|00:05:28
19856905_8.extern|19869724.extern|extern|COMPLETED|0:0|00:05:28
19856905_9|19869736|xcsp-parse-cop165-log-scop-time-rd-20260526-c609ccd4-dirty-q10609-rerun1|COMPLETED|0:0|00:01:55
19856905_9.batch|19869736.batch|batch|COMPLETED|0:0|00:01:55
19856905_9.extern|19869736.extern|extern|COMPLETED|0:0|00:01:55
19856905_10|19869751|xcsp-parse-cop165-log-scop-time-rd-20260526-c609ccd4-dirty-q10609-rerun1|COMPLETED|0:0|00:01:17
19856905_10.batch|19869751.batch|batch|COMPLETED|0:0|00:01:17
19856905_10.extern|19869751.extern|extern|COMPLETED|0:0|00:01:17
19856905_11|19869754|xcsp-parse-cop165-log-scop-time-rd-20260526-c609ccd4-dirty-q10609-rerun1|COMPLETED|0:0|00:01:45
19856905_11.batch|19869754.batch|batch|COMPLETED|0:0|00:01:45
19856905_11.extern|19869754.extern|extern|COMPLETED|0:0|00:01:45
19856905_12|19869769|xcsp-parse-cop165-log-scop-time-rd-20260526-c609ccd4-dirty-q10609-rerun1|COMPLETED|0:0|00:01:35
19856905_12.batch|19869769.batch|batch|COMPLETED|0:0|00:01:35
19856905_12.extern|19869769.extern|extern|COMPLETED|0:0|00:01:35
19856905_13|19869772|xcsp-parse-cop165-log-scop-time-rd-20260526-c609ccd4-dirty-q10609-rerun1|COMPLETED|0:0|00:04:15
19856905_13.batch|19869772.batch|batch|COMPLETED|0:0|00:04:15
19856905_13.extern|19869772.extern|extern|COMPLETED|0:0|00:04:15
19856905_14|19869773|xcsp-parse-cop165-log-scop-time-rd-20260526-c609ccd4-dirty-q10609-rerun1|COMPLETED|0:0|00:01:24
19856905_14.batch|19869773.batch|batch|COMPLETED|0:0|00:01:24
19856905_14.extern|19869773.extern|extern|COMPLETED|0:0|00:01:24
19856905_15|19869774|xcsp-parse-cop165-log-scop-time-rd-20260526-c609ccd4-dirty-q10609-rerun1|COMPLETED|0:0|00:01:41
19856905_15.batch|19869774.batch|batch|COMPLETED|0:0|00:01:41
19856905_15.extern|19869774.extern|extern|COMPLETED|0:0|00:01:41
19856905_16|19869791|xcsp-parse-cop165-log-scop-time-rd-20260526-c609ccd4-dirty-q10609-rerun1|COMPLETED|0:0|00:01:27
19856905_16.batch|19869791.batch|batch|COMPLETED|0:0|00:01:27
19856905_16.extern|19869791.extern|extern|COMPLETED|0:0|00:01:27
19856905_17|19869796|xcsp-parse-cop165-log-scop-time-rd-20260526-c609ccd4-dirty-q10609-rerun1|COMPLETED|0:0|00:01:29
19856905_17.batch|19869796.batch|batch|COMPLETED|0:0|00:01:29
19856905_17.extern|19869796.extern|extern|COMPLETED|0:0|00:01:29
19856905_18|19869804|xcsp-parse-cop165-log-scop-time-rd-20260526-c609ccd4-dirty-q10609-rerun1|COMPLETED|0:0|00:01:42
19856905_18.batch|19869804.batch|batch|COMPLETED|0:0|00:01:42
19856905_18.extern|19869804.extern|extern|COMPLETED|0:0|00:01:42
19856905_19|19869806|xcsp-parse-cop165-log-scop-time-rd-20260526-c609ccd4-dirty-q10609-rerun1|COMPLETED|0:0|00:01:40
19856905_19.batch|19869806.batch|batch|COMPLETED|0:0|00:01:40
19856905_19.extern|19869806.extern|extern|COMPLETED|0:0|00:01:40
19856905_20|19869832|xcsp-parse-cop165-log-scop-time-rd-20260526-c609ccd4-dirty-q10609-rerun1|COMPLETED|0:0|00:00:16
19856905_20.batch|19869832.batch|batch|COMPLETED|0:0|00:00:16
19856905_20.extern|19869832.extern|extern|COMPLETED|0:0|00:00:16
19856905_21|19869836|xcsp-parse-cop165-log-scop-time-rd-20260526-c609ccd4-dirty-q10609-rerun1|COMPLETED|0:0|00:00:12
19856905_21.batch|19869836.batch|batch|COMPLETED|0:0|00:00:12
19856905_21.extern|19869836.extern|extern|COMPLETED|0:0|00:00:12
19856905_22|19869843|xcsp-parse-cop165-log-scop-time-rd-20260526-c609ccd4-dirty-q10609-rerun1|COMPLETED|0:0|00:01:13
19856905_22.batch|19869843.batch|batch|COMPLETED|0:0|00:01:13
19856905_22.extern|19869843.extern|extern|COMPLETED|0:0|00:01:13
19856905_23|19869847|xcsp-parse-cop165-log-scop-time-rd-20260526-c609ccd4-dirty-q10609-rerun1|COMPLETED|0:0|00:02:15
19856905_23.batch|19869847.batch|batch|COMPLETED|0:0|00:02:15
19856905_23.extern|19869847.extern|extern|COMPLETED|0:0|00:02:15
19856905_24|19869851|xcsp-parse-cop165-log-scop-time-rd-20260526-c609ccd4-dirty-q10609-rerun1|COMPLETED|0:0|00:30:05
19856905_24.batch|19869851.batch|batch|COMPLETED|0:0|00:30:05
19856905_24.extern|19869851.extern|extern|COMPLETED|0:0|00:30:05
19856905_25|19869853|xcsp-parse-cop165-log-scop-time-rd-20260526-c609ccd4-dirty-q10609-rerun1|COMPLETED|0:0|00:04:51
19856905_25.batch|19869853.batch|batch|COMPLETED|0:0|00:04:51
19856905_25.extern|19869853.extern|extern|COMPLETED|0:0|00:04:51
19856905_26|19869862|xcsp-parse-cop165-log-scop-time-rd-20260526-c609ccd4-dirty-q10609-rerun1|COMPLETED|0:0|00:30:06
19856905_26.batch|19869862.batch|batch|COMPLETED|0:0|00:30:06
19856905_26.extern|19869862.extern|extern|COMPLETED|0:0|00:30:06
19856905_27|19869873|xcsp-parse-cop165-log-scop-time-rd-20260526-c609ccd4-dirty-q10609-rerun1|COMPLETED|0:0|00:09:38
19856905_27.batch|19869873.batch|batch|COMPLETED|0:0|00:09:38
19856905_27.extern|19869873.extern|extern|COMPLETED|0:0|00:09:38
19856905_28|19869881|xcsp-parse-cop165-log-scop-time-rd-20260526-c609ccd4-dirty-q10609-rerun1|COMPLETED|0:0|00:30:03
19856905_28.batch|19869881.batch|batch|COMPLETED|0:0|00:30:03
19856905_28.extern|19869881.extern|extern|COMPLETED|0:0|00:30:03
19856905_29|19869892|xcsp-parse-cop165-log-scop-time-rd-20260526-c609ccd4-dirty-q10609-rerun1|COMPLETED|0:0|00:30:04
19856905_29.batch|19869892.batch|batch|COMPLETED|0:0|00:30:04
19856905_29.extern|19869892.extern|extern|COMPLETED|0:0|00:30:04
19856905_30|19869895|xcsp-parse-cop165-log-scop-time-rd-20260526-c609ccd4-dirty-q10609-rerun1|COMPLETED|0:0|00:30:04
19856905_30.batch|19869895.batch|batch|COMPLETED|0:0|00:30:04
19856905_30.extern|19869895.extern|extern|COMPLETED|0:0|00:30:04
19856905_31|19869909|xcsp-parse-cop165-log-scop-time-rd-20260526-c609ccd4-dirty-q10609-rerun1|COMPLETED|0:0|00:30:08
19856905_31.batch|19869909.batch|batch|COMPLETED|0:0|00:30:08
19856905_31.extern|19869909.extern|extern|COMPLETED|0:0|00:30:08
19856905_32|19869910|xcsp-parse-cop165-log-scop-time-rd-20260526-c609ccd4-dirty-q10609-rerun1|COMPLETED|0:0|00:16:53
19856905_32.batch|19869910.batch|batch|COMPLETED|0:0|00:16:53
19856905_32.extern|19869910.extern|extern|COMPLETED|0:0|00:16:54
19856905_33|19869954|xcsp-parse-cop165-log-scop-time-rd-20260526-c609ccd4-dirty-q10609-rerun1|COMPLETED|0:0|00:10:51
19856905_33.batch|19869954.batch|batch|COMPLETED|0:0|00:10:51
19856905_33.extern|19869954.extern|extern|COMPLETED|0:0|00:10:51
19856905_34|19869978|xcsp-parse-cop165-log-scop-time-rd-20260526-c609ccd4-dirty-q10609-rerun1|COMPLETED|0:0|00:12:56
19856905_34.batch|19869978.batch|batch|COMPLETED|0:0|00:12:56
19856905_34.extern|19869978.extern|extern|COMPLETED|0:0|00:12:56
